filename,label,good_hits,bad_hits,good_terms_found,bad_terms_found
/home/droski/Desktop/School/Fall25/Capstone/data/TEACHER/12467531.pdf,TEACHER,3,0,"implemented, leadership",
/home/droski/Desktop/School/Fall25/Capstone/data/TEACHER/19302310.pdf,TEACHER,6,0,"designed, implemented, lead, leadership, problem solving",
/home/droski/Desktop/School/Fall25/Capstone/data/TEACHER/33704389.pdf,TEACHER,4,0,"communication, implemented",
/home/droski/Desktop/School/Fall25/Capstone/data/TEACHER/22408666.pdf,TEACHER,2,0,"communication, designed",
/home/droski/Desktop/School/Fall25/Capstone/data/TEACHER/19786924.pdf,TEACHER,11,0,"implemented, lead",
/home/droski/Desktop/School/Fall25/Capstone/data/TEACHER/35421497.pdf,TEACHER,3,0,"communication, manager, problem solving",
/home/droski/Desktop/School/Fall25/Capstone/data/TEACHER/28642819.pdf,TEACHER,6,0,"communication, lead, leadership, manager",
/home/droski/Desktop/School/Fall25/Capstone/data/TEACHER/53129155.pdf,TEACHER,7,0,"communication, delivered, leadership, problem solving",
/home/droski/Desktop/School/Fall25/Capstone/data/TEACHER/17311685.pdf,TEACHER,4,2,"implemented, leadership",ms word
/home/droski/Desktop/School/Fall25/Capstone/data/TEACHER/20399718.pdf,TEACHER,6,0,"communication, designed, implemented",
/home/droski/Desktop/School/Fall25/Capstone/data/TEACHER/28933005.pdf,TEACHER,7,0,"delivered, designed, implemented, leadership",
/home/droski/Desktop/School/Fall25/Capstone/data/TEACHER/27798860.pdf,TEACHER,15,0,"achieved, communication, designed, expert, implemented, lead, leadership",
/home/droski/Desktop/School/Fall25/Capstone/data/TEACHER/29267293.pdf,TEACHER,11,0,"implemented, leadership",
/home/droski/Desktop/School/Fall25/Capstone/data/TEACHER/49285644.pdf,TEACHER,5,0,"communication, leadership, manager",
/home/droski/Desktop/School/Fall25/Capstone/data/TEACHER/13087952.pdf,TEACHER,6,0,"communication, implemented, leadership",
/home/droski/Desktop/School/Fall25/Capstone/data/TEACHER/17481570.pdf,TEACHER,1,0,communication,
/home/droski/Desktop/School/Fall25/Capstone/data/TEACHER/13583538.pdf,TEACHER,2,0,"communication, teamwork",
/home/droski/Desktop/School/Fall25/Capstone/data/TEACHER/22968380.pdf,TEACHER,7,0,"communication, designed, lead, leadership",
/home/droski/Desktop/School/Fall25/Capstone/data/TEACHER/29930479.pdf,TEACHER,4,0,implemented,
/home/droski/Desktop/School/Fall25/Capstone/data/TEACHER/27126818.pdf,TEACHER,14,0,"achieved, communication, designed, implemented, leadership, spark, teamwork",
/home/droski/Desktop/School/Fall25/Capstone/data/TEACHER/62184086.pdf,TEACHER,6,0,"communication, implemented, leadership, problem solving",
/home/droski/Desktop/School/Fall25/Capstone/data/TEACHER/38750659.pdf,TEACHER,9,0,"communication, designed, implemented, manager",
/home/droski/Desktop/School/Fall25/Capstone/data/TEACHER/28086303.pdf,TEACHER,6,0,"communication, implemented, problem solving",
/home/droski/Desktop/School/Fall25/Capstone/data/TEACHER/37402097.pdf,TEACHER,2,0,communication,
/home/droski/Desktop/School/Fall25/Capstone/data/TEACHER/21611212.pdf,TEACHER,3,0,"expert, lead",
/home/droski/Desktop/School/Fall25/Capstone/data/TEACHER/21531811.pdf,TEACHER,2,0,"designed, lead",
/home/droski/Desktop/School/Fall25/Capstone/data/TEACHER/86597425.pdf,TEACHER,8,0,"communication, designed, implemented, manager",
/home/droski/Desktop/School/Fall25/Capstone/data/TEACHER/10527994.pdf,TEACHER,2,0,"lead, manager",
/home/droski/Desktop/School/Fall25/Capstone/data/TEACHER/36569713.pdf,TEACHER,1,0,communication,
/home/droski/Desktop/School/Fall25/Capstone/data/TEACHER/23628651.pdf,TEACHER,8,0,"communication, leadership, manager, problem solving",
/home/droski/Desktop/School/Fall25/Capstone/data/TEACHER/70892619.pdf,TEACHER,3,0,problem solving,
/home/droski/Desktop/School/Fall25/Capstone/data/TEACHER/21550454.pdf,TEACHER,6,0,"communication, lead, manager, problem solving",
/home/droski/Desktop/School/Fall25/Capstone/data/TEACHER/10504237.pdf,TEACHER,3,0,"manager, statistics",
/home/droski/Desktop/School/Fall25/Capstone/data/TEACHER/66906212.pdf,TEACHER,6,0,"communication, implemented, manager",
/home/droski/Desktop/School/Fall25/Capstone/data/TEACHER/32067700.pdf,TEACHER,3,0,"communication, implemented",
/home/droski/Desktop/School/Fall25/Capstone/data/TEACHER/27531694.pdf,TEACHER,4,0,"communication, manager",
/home/droski/Desktop/School/Fall25/Capstone/data/TEACHER/25588694.pdf,TEACHER,2,0,"achieved, designed",
/home/droski/Desktop/School/Fall25/Capstone/data/TEACHER/20626794.pdf,TEACHER,1,0,implemented,
/home/droski/Desktop/School/Fall25/Capstone/data/TEACHER/11616482.pdf,TEACHER,4,0,"communication, manager",
/home/droski/Desktop/School/Fall25/Capstone/data/TEACHER/16270906.pdf,TEACHER,7,0,"delivered, implemented, lead, leadership, senior",
/home/droski/Desktop/School/Fall25/Capstone/data/TEACHER/25729119.pdf,TEACHER,2,0,"implemented, manager",
/home/droski/Desktop/School/Fall25/Capstone/data/TEACHER/18001081.pdf,TEACHER,8,0,"communication, implemented, problem solving",
/home/droski/Desktop/School/Fall25/Capstone/data/TEACHER/58708773.pdf,TEACHER,1,0,lead,
/home/droski/Desktop/School/Fall25/Capstone/data/TEACHER/34033933.pdf,TEACHER,6,1,"communication, lead, problem solving",helped with
/home/droski/Desktop/School/Fall25/Capstone/data/TEACHER/29797594.pdf,TEACHER,6,0,"lead, leadership, r",
/home/droski/Desktop/School/Fall25/Capstone/data/TEACHER/28772892.pdf,TEACHER,7,0,"communication, delivered, expert, leadership",
/home/droski/Desktop/School/Fall25/Capstone/data/TEACHER/45987048.pdf,TEACHER,5,0,"delivered, implemented, leadership",
/home/droski/Desktop/School/Fall25/Capstone/data/TEACHER/96547039.pdf,TEACHER,4,0,"communication, implemented, lead",
/home/droski/Desktop/School/Fall25/Capstone/data/TEACHER/58105060.pdf,TEACHER,4,0,"designed, lead",
/home/droski/Desktop/School/Fall25/Capstone/data/TEACHER/22884757.pdf,TEACHER,3,0,"communication, implemented, teamwork",
/home/droski/Desktop/School/Fall25/Capstone/data/TEACHER/13855004.pdf,TEACHER,6,0,"communication, implemented, lead, senior",
/home/droski/Desktop/School/Fall25/Capstone/data/TEACHER/31552617.pdf,TEACHER,5,0,"communication, lead, leadership",
/home/droski/Desktop/School/Fall25/Capstone/data/TEACHER/36206485.pdf,TEACHER,7,0,"communication, delivered, implemented, leadership, problem solving",
/home/droski/Desktop/School/Fall25/Capstone/data/TEACHER/22056333.pdf,TEACHER,0,0,,
/home/droski/Desktop/School/Fall25/Capstone/data/TEACHER/29486525.pdf,TEACHER,7,0,"communication, problem solving",
/home/droski/Desktop/School/Fall25/Capstone/data/TEACHER/27524018.pdf,TEACHER,5,0,"delivered, designed, lead",
/home/droski/Desktop/School/Fall25/Capstone/data/TEACHER/63391085.pdf,TEACHER,10,0,"communication, implemented, leadership, manager, senior",
/home/droski/Desktop/School/Fall25/Capstone/data/TEACHER/14958913.pdf,TEACHER,11,0,"delivered, lead, leadership, senior",
/home/droski/Desktop/School/Fall25/Capstone/data/TEACHER/12587973.pdf,TEACHER,8,0,"achieved, communication, lead, leadership, manager",
/home/droski/Desktop/School/Fall25/Capstone/data/TEACHER/22551979.pdf,TEACHER,8,0,"communication, designed, expert, leadership, manager, statistics",
/home/droski/Desktop/School/Fall25/Capstone/data/TEACHER/69532425.pdf,TEACHER,2,0,"communication, implemented",
/home/droski/Desktop/School/Fall25/Capstone/data/TEACHER/22807104.pdf,TEACHER,14,1,"achieved, communication, implemented, leadership, manager, problem solving",hardworking
/home/droski/Desktop/School/Fall25/Capstone/data/TEACHER/19918523.pdf,TEACHER,5,0,"communication, leadership, senior",
/home/droski/Desktop/School/Fall25/Capstone/data/TEACHER/22510753.pdf,TEACHER,14,0,"communication, designed, lead, leadership, problem solving, teamwork",
/home/droski/Desktop/School/Fall25/Capstone/data/TEACHER/21773106.pdf,TEACHER,3,0,"communication, leadership",
/home/droski/Desktop/School/Fall25/Capstone/data/TEACHER/11336022.pdf,TEACHER,3,0,"communication, lead",
/home/droski/Desktop/School/Fall25/Capstone/data/TEACHER/86322251.pdf,TEACHER,5,0,"communication, implemented, leadership, senior",
/home/droski/Desktop/School/Fall25/Capstone/data/TEACHER/19464810.pdf,TEACHER,4,0,"designed, implemented, manager, senior",
/home/droski/Desktop/School/Fall25/Capstone/data/TEACHER/74816727.pdf,TEACHER,9,0,"communication, lead, manager",
/home/droski/Desktop/School/Fall25/Capstone/data/TEACHER/23398843.pdf,TEACHER,2,0,"communication, manager",
