filename,label,good_hits,bad_hits,good_terms_found,bad_terms_found
/home/droski/Desktop/School/Fall25/Capstone/data/INFORMATION-TECHNOLOGY/17111768.pdf,INFORMATION-TECHNOLOGY,23,0,"ai, communication, delivered, expert, lead, leadership, linux, manager, pmp, senior, sql",
/home/droski/Desktop/School/Fall25/Capstone/data/INFORMATION-TECHNOLOGY/36434348.pdf,INFORMATION-TECHNOLOGY,22,0,"communication, lead, leadership, manager, sql",
/home/droski/Desktop/School/Fall25/Capstone/data/INFORMATION-TECHNOLOGY/37242217.pdf,INFORMATION-TECHNOLOGY,17,0,"achieved, designed, implemented, java, javascript, lead, linux, manager, senior, sql",
/home/droski/Desktop/School/Fall25/Capstone/data/INFORMATION-TECHNOLOGY/17987433.pdf,INFORMATION-TECHNOLOGY,0,0,,
/home/droski/Desktop/School/Fall25/Capstone/data/INFORMATION-TECHNOLOGY/40018190.pdf,INFORMATION-TECHNOLOGY,2,0,"designed, lead",
/home/droski/Desktop/School/Fall25/Capstone/data/INFORMATION-TECHNOLOGY/30223363.pdf,INFORMATION-TECHNOLOGY,25,0,"communication, designed, expert, implemented, java, lead, linux, manager, sql",
/home/droski/Desktop/School/Fall25/Capstone/data/INFORMATION-TECHNOLOGY/19796840.pdf,INFORMATION-TECHNOLOGY,18,0,"communication, implemented, lead, leadership, manager, sql",
/home/droski/Desktop/School/Fall25/Capstone/data/INFORMATION-TECHNOLOGY/39718499.pdf,INFORMATION-TECHNOLOGY,4,0,"communication, leadership, teamwork",
/home/droski/Desktop/School/Fall25/Capstone/data/INFORMATION-TECHNOLOGY/28897981.pdf,INFORMATION-TECHNOLOGY,14,0,"communication, designed, leadership, linux, manager, problem solving, r",
/home/droski/Desktop/School/Fall25/Capstone/data/INFORMATION-TECHNOLOGY/27770859.pdf,INFORMATION-TECHNOLOGY,6,0,"communication, designed, implemented, leadership, linux",
/home/droski/Desktop/School/Fall25/Capstone/data/INFORMATION-TECHNOLOGY/24083609.pdf,INFORMATION-TECHNOLOGY,1,0,implemented,
/home/droski/Desktop/School/Fall25/Capstone/data/INFORMATION-TECHNOLOGY/57002858.pdf,INFORMATION-TECHNOLOGY,13,0,"communication, implemented, lead, manager, problem solving, senior, sql",
/home/droski/Desktop/School/Fall25/Capstone/data/INFORMATION-TECHNOLOGY/20674668.pdf,INFORMATION-TECHNOLOGY,15,0,"designed, expert, java, javascript, lead, problem solving, python, sql, statistics",
/home/droski/Desktop/School/Fall25/Capstone/data/INFORMATION-TECHNOLOGY/10265057.pdf,INFORMATION-TECHNOLOGY,11,0,"communication, java, lead, python, sql, statistics",
/home/droski/Desktop/School/Fall25/Capstone/data/INFORMATION-TECHNOLOGY/27372171.pdf,INFORMATION-TECHNOLOGY,10,0,"communication, implemented, manager, spark, statistics",
/home/droski/Desktop/School/Fall25/Capstone/data/INFORMATION-TECHNOLOGY/24230851.pdf,INFORMATION-TECHNOLOGY,6,0,"communication, leadership, senior",
/home/droski/Desktop/School/Fall25/Capstone/data/INFORMATION-TECHNOLOGY/52618188.pdf,INFORMATION-TECHNOLOGY,8,0,"communication, expert, leadership, manager, problem solving",
/home/droski/Desktop/School/Fall25/Capstone/data/INFORMATION-TECHNOLOGY/15802627.pdf,INFORMATION-TECHNOLOGY,13,0,"designed, expert, implemented, manager, senior",
/home/droski/Desktop/School/Fall25/Capstone/data/INFORMATION-TECHNOLOGY/12635195.pdf,INFORMATION-TECHNOLOGY,4,0,"java, javascript, python",
/home/droski/Desktop/School/Fall25/Capstone/data/INFORMATION-TECHNOLOGY/91121135.pdf,INFORMATION-TECHNOLOGY,16,0,"communication, delivered, manager, senior, statistics",
/home/droski/Desktop/School/Fall25/Capstone/data/INFORMATION-TECHNOLOGY/27058381.pdf,INFORMATION-TECHNOLOGY,10,2,"achieved, communication, manager, problem solving, r",beginner
/home/droski/Desktop/School/Fall25/Capstone/data/INFORMATION-TECHNOLOGY/27485716.pdf,INFORMATION-TECHNOLOGY,9,0,"delivered, lead, leadership, manager, senior",
/home/droski/Desktop/School/Fall25/Capstone/data/INFORMATION-TECHNOLOGY/20824105.pdf,INFORMATION-TECHNOLOGY,48,0,"achieved, aws, communication, designed, implemented, linux, optimized, python",
/home/droski/Desktop/School/Fall25/Capstone/data/INFORMATION-TECHNOLOGY/26801767.pdf,INFORMATION-TECHNOLOGY,12,0,"communication, implemented, leadership, senior",
/home/droski/Desktop/School/Fall25/Capstone/data/INFORMATION-TECHNOLOGY/10553553.pdf,INFORMATION-TECHNOLOGY,10,0,"communication, delivered, designed, implemented, manager, sql",
/home/droski/Desktop/School/Fall25/Capstone/data/INFORMATION-TECHNOLOGY/13836471.pdf,INFORMATION-TECHNOLOGY,13,0,"implemented, manager, sql",
/home/droski/Desktop/School/Fall25/Capstone/data/INFORMATION-TECHNOLOGY/25990239.pdf,INFORMATION-TECHNOLOGY,5,0,"designed, lead, manager, problem solving",
/home/droski/Desktop/School/Fall25/Capstone/data/INFORMATION-TECHNOLOGY/18187364.pdf,INFORMATION-TECHNOLOGY,29,0,"designed, implemented, lead, linux, manager, senior, sql, statistics",
/home/droski/Desktop/School/Fall25/Capstone/data/INFORMATION-TECHNOLOGY/26768723.pdf,INFORMATION-TECHNOLOGY,6,0,"delivered, implemented, lead, linux",
/home/droski/Desktop/School/Fall25/Capstone/data/INFORMATION-TECHNOLOGY/20237244.pdf,INFORMATION-TECHNOLOGY,1,0,linux,
/home/droski/Desktop/School/Fall25/Capstone/data/INFORMATION-TECHNOLOGY/14789139.pdf,INFORMATION-TECHNOLOGY,26,0,"communication, designed, implemented, lead, leadership, manager, pmp, senior, sql",
/home/droski/Desktop/School/Fall25/Capstone/data/INFORMATION-TECHNOLOGY/31111279.pdf,INFORMATION-TECHNOLOGY,28,0,"communication, implemented, lead, leadership, manager, pmp, senior, sql",
/home/droski/Desktop/School/Fall25/Capstone/data/INFORMATION-TECHNOLOGY/37764298.pdf,INFORMATION-TECHNOLOGY,5,2,"lead, manager, sql",ms word
/home/droski/Desktop/School/Fall25/Capstone/data/INFORMATION-TECHNOLOGY/13405733.pdf,INFORMATION-TECHNOLOGY,21,0,"ai, communication, designed, implemented, lead, leadership, manager, python, senior, sql",
/home/droski/Desktop/School/Fall25/Capstone/data/INFORMATION-TECHNOLOGY/19201175.pdf,INFORMATION-TECHNOLOGY,3,0,"communication, problem solving",
/home/droski/Desktop/School/Fall25/Capstone/data/INFORMATION-TECHNOLOGY/24913648.pdf,INFORMATION-TECHNOLOGY,7,0,"communication, expert, implemented, lead, manager",
/home/droski/Desktop/School/Fall25/Capstone/data/INFORMATION-TECHNOLOGY/16899268.pdf,INFORMATION-TECHNOLOGY,10,0,"communication, implemented, leadership, manager",
/home/droski/Desktop/School/Fall25/Capstone/data/INFORMATION-TECHNOLOGY/20024870.pdf,INFORMATION-TECHNOLOGY,5,0,"designed, java, lead, sql, statistics",
/home/droski/Desktop/School/Fall25/Capstone/data/INFORMATION-TECHNOLOGY/18159866.pdf,INFORMATION-TECHNOLOGY,27,0,"achieved, delivered, designed, expert, implemented, leadership, manager, senior",
/home/droski/Desktop/School/Fall25/Capstone/data/INFORMATION-TECHNOLOGY/46260230.pdf,INFORMATION-TECHNOLOGY,13,1,"communication, delivered, expert, implemented, leadership, linux, manager, problem solving, senior, spark",hardworking
/home/droski/Desktop/School/Fall25/Capstone/data/INFORMATION-TECHNOLOGY/35325329.pdf,INFORMATION-TECHNOLOGY,2,0,"pmp, senior",
/home/droski/Desktop/School/Fall25/Capstone/data/INFORMATION-TECHNOLOGY/18752129.pdf,INFORMATION-TECHNOLOGY,2,0,"achieved, lead",
/home/droski/Desktop/School/Fall25/Capstone/data/INFORMATION-TECHNOLOGY/90867631.pdf,INFORMATION-TECHNOLOGY,13,0,"communication, leadership, manager, senior, sql",
/home/droski/Desktop/School/Fall25/Capstone/data/INFORMATION-TECHNOLOGY/23527321.pdf,INFORMATION-TECHNOLOGY,16,0,"communication, delivered, designed, lead, leadership, manager, r, senior",
/home/droski/Desktop/School/Fall25/Capstone/data/INFORMATION-TECHNOLOGY/15118506.pdf,INFORMATION-TECHNOLOGY,10,0,"communication, implemented, leadership, manager, r",
/home/droski/Desktop/School/Fall25/Capstone/data/INFORMATION-TECHNOLOGY/20001721.pdf,INFORMATION-TECHNOLOGY,7,0,"designed, expert, implemented, linux, problem solving, sql",
/home/droski/Desktop/School/Fall25/Capstone/data/INFORMATION-TECHNOLOGY/33381211.pdf,INFORMATION-TECHNOLOGY,17,0,"aws, lead, leadership, manager, sql",
/home/droski/Desktop/School/Fall25/Capstone/data/INFORMATION-TECHNOLOGY/12045067.pdf,INFORMATION-TECHNOLOGY,4,0,"delivered, expert, lead, manager",
/home/droski/Desktop/School/Fall25/Capstone/data/INFORMATION-TECHNOLOGY/12334140.pdf,INFORMATION-TECHNOLOGY,11,0,"communication, designed, expert, manager, statistics",
/home/droski/Desktop/School/Fall25/Capstone/data/INFORMATION-TECHNOLOGY/16533554.pdf,INFORMATION-TECHNOLOGY,11,0,"communication, implemented, lead, manager, senior",
/home/droski/Desktop/School/Fall25/Capstone/data/INFORMATION-TECHNOLOGY/70089206.pdf,INFORMATION-TECHNOLOGY,26,0,"delivered, designed, java, javascript, linux, manager, sql, statistics",
/home/droski/Desktop/School/Fall25/Capstone/data/INFORMATION-TECHNOLOGY/15651486.pdf,INFORMATION-TECHNOLOGY,14,0,"designed, implemented, lead, linux, manager, optimized, sql",
/home/droski/Desktop/School/Fall25/Capstone/data/INFORMATION-TECHNOLOGY/24889109.pdf,INFORMATION-TECHNOLOGY,4,0,"implemented, leadership, senior",
/home/droski/Desktop/School/Fall25/Capstone/data/INFORMATION-TECHNOLOGY/26746496.pdf,INFORMATION-TECHNOLOGY,16,0,"designed, java, javascript, scrum master, sql",
/home/droski/Desktop/School/Fall25/Capstone/data/INFORMATION-TECHNOLOGY/10839851.pdf,INFORMATION-TECHNOLOGY,0,0,,
/home/droski/Desktop/School/Fall25/Capstone/data/INFORMATION-TECHNOLOGY/28672970.pdf,INFORMATION-TECHNOLOGY,12,0,"communication, leadership, manager, senior",
/home/droski/Desktop/School/Fall25/Capstone/data/INFORMATION-TECHNOLOGY/26480367.pdf,INFORMATION-TECHNOLOGY,2,0,python,
/home/droski/Desktop/School/Fall25/Capstone/data/INFORMATION-TECHNOLOGY/25857360.pdf,INFORMATION-TECHNOLOGY,3,0,"communication, senior",
/home/droski/Desktop/School/Fall25/Capstone/data/INFORMATION-TECHNOLOGY/68460556.pdf,INFORMATION-TECHNOLOGY,2,0,"communication, problem solving",
/home/droski/Desktop/School/Fall25/Capstone/data/INFORMATION-TECHNOLOGY/12763627.pdf,INFORMATION-TECHNOLOGY,14,0,"communication, designed, javascript, jira, sql",
/home/droski/Desktop/School/Fall25/Capstone/data/INFORMATION-TECHNOLOGY/25959103.pdf,INFORMATION-TECHNOLOGY,11,0,"lead, leadership, manager, senior, sql",
/home/droski/Desktop/School/Fall25/Capstone/data/INFORMATION-TECHNOLOGY/41344156.pdf,INFORMATION-TECHNOLOGY,14,0,"communication, designed, implemented, lead, leadership, manager, senior, sql",
/home/droski/Desktop/School/Fall25/Capstone/data/INFORMATION-TECHNOLOGY/38753827.pdf,INFORMATION-TECHNOLOGY,20,0,"delivered, designed, implemented, lead, leadership, manager, senior",
/home/droski/Desktop/School/Fall25/Capstone/data/INFORMATION-TECHNOLOGY/28697203.pdf,INFORMATION-TECHNOLOGY,14,0,"communication, confluence, jira, lead, manager, pmp, scrum master, senior",
/home/droski/Desktop/School/Fall25/Capstone/data/INFORMATION-TECHNOLOGY/22450718.pdf,INFORMATION-TECHNOLOGY,7,0,"communication, delivered, expert, implemented, linux",
/home/droski/Desktop/School/Fall25/Capstone/data/INFORMATION-TECHNOLOGY/10840430.pdf,INFORMATION-TECHNOLOGY,10,0,"achieved, communication, expert, lead, problem solving, senior",
/home/droski/Desktop/School/Fall25/Capstone/data/INFORMATION-TECHNOLOGY/89413122.pdf,INFORMATION-TECHNOLOGY,9,0,"designed, expert, lead, manager",
/home/droski/Desktop/School/Fall25/Capstone/data/INFORMATION-TECHNOLOGY/18301617.pdf,INFORMATION-TECHNOLOGY,20,0,"communication, implemented, leadership, linux, manager, sql, teamwork",
/home/droski/Desktop/School/Fall25/Capstone/data/INFORMATION-TECHNOLOGY/21780877.pdf,INFORMATION-TECHNOLOGY,1,0,manager,
/home/droski/Desktop/School/Fall25/Capstone/data/INFORMATION-TECHNOLOGY/11957080.pdf,INFORMATION-TECHNOLOGY,19,0,"communication, designed, implemented, lead, linux, manager, r, sql, teamwork",
/home/droski/Desktop/School/Fall25/Capstone/data/INFORMATION-TECHNOLOGY/27295996.pdf,INFORMATION-TECHNOLOGY,10,0,"azure, communication, lead, linux, manager, senior, sql",
/home/droski/Desktop/School/Fall25/Capstone/data/INFORMATION-TECHNOLOGY/11580408.pdf,INFORMATION-TECHNOLOGY,20,0,"communication, designed, expert, implemented, lead, manager, problem solving, r, sql",
/home/droski/Desktop/School/Fall25/Capstone/data/INFORMATION-TECHNOLOGY/25207620.pdf,INFORMATION-TECHNOLOGY,7,2,"communication, expert, senior",beginner
/home/droski/Desktop/School/Fall25/Capstone/data/INFORMATION-TECHNOLOGY/91635250.pdf,INFORMATION-TECHNOLOGY,3,0,"communication, implemented",
/home/droski/Desktop/School/Fall25/Capstone/data/INFORMATION-TECHNOLOGY/31243710.pdf,INFORMATION-TECHNOLOGY,15,0,"linux, manager, senior, sql",
/home/droski/Desktop/School/Fall25/Capstone/data/INFORMATION-TECHNOLOGY/28035460.pdf,INFORMATION-TECHNOLOGY,11,0,"communication, designed, implemented, problem solving",
/home/droski/Desktop/School/Fall25/Capstone/data/INFORMATION-TECHNOLOGY/16186411.pdf,INFORMATION-TECHNOLOGY,20,0,"designed, java, javascript, scrum master, sql",
/home/droski/Desktop/School/Fall25/Capstone/data/INFORMATION-TECHNOLOGY/29051656.pdf,INFORMATION-TECHNOLOGY,32,0,"aws, communication, designed, implemented, linux, manager, problem solving, senior, sql",
/home/droski/Desktop/School/Fall25/Capstone/data/INFORMATION-TECHNOLOGY/64017585.pdf,INFORMATION-TECHNOLOGY,3,0,"lead, linux, manager",
/home/droski/Desktop/School/Fall25/Capstone/data/INFORMATION-TECHNOLOGY/24020470.pdf,INFORMATION-TECHNOLOGY,4,0,"expert, manager, problem solving, senior",
/home/droski/Desktop/School/Fall25/Capstone/data/INFORMATION-TECHNOLOGY/20408458.pdf,INFORMATION-TECHNOLOGY,10,0,"communication, designed, implemented, lead, leadership, manager",
/home/droski/Desktop/School/Fall25/Capstone/data/INFORMATION-TECHNOLOGY/18176523.pdf,INFORMATION-TECHNOLOGY,18,0,"designed, implemented, lead, leadership, manager, problem solving, senior, sql",
/home/droski/Desktop/School/Fall25/Capstone/data/INFORMATION-TECHNOLOGY/18067556.pdf,INFORMATION-TECHNOLOGY,55,0,"aws, azure, designed, implemented, linux, manager, pmp, powerbi, python, r, sql, tableau",
/home/droski/Desktop/School/Fall25/Capstone/data/INFORMATION-TECHNOLOGY/39413067.pdf,INFORMATION-TECHNOLOGY,15,0,"communication, designed, expert, implemented, java, manager, problem solving, sql",
/home/droski/Desktop/School/Fall25/Capstone/data/INFORMATION-TECHNOLOGY/83816738.pdf,INFORMATION-TECHNOLOGY,35,0,"aws, communication, designed, git, implemented, java, javascript, jira, linux, manager, sql",
/home/droski/Desktop/School/Fall25/Capstone/data/INFORMATION-TECHNOLOGY/29075857.pdf,INFORMATION-TECHNOLOGY,26,2,"communication, delivered, designed, expert, implemented, lead, leadership, optimized, senior, sql",ms word
/home/droski/Desktop/School/Fall25/Capstone/data/INFORMATION-TECHNOLOGY/11584809.pdf,INFORMATION-TECHNOLOGY,14,0,"communication, delivered, expert, lead, leadership, linux, manager, pmp",
/home/droski/Desktop/School/Fall25/Capstone/data/INFORMATION-TECHNOLOGY/66832845.pdf,INFORMATION-TECHNOLOGY,13,0,"azure, communication, implemented, linux, manager",
/home/droski/Desktop/School/Fall25/Capstone/data/INFORMATION-TECHNOLOGY/79541391.pdf,INFORMATION-TECHNOLOGY,13,0,"delivered, expert, sql, statistics",
/home/droski/Desktop/School/Fall25/Capstone/data/INFORMATION-TECHNOLOGY/27536013.pdf,INFORMATION-TECHNOLOGY,14,0,"lead, leadership, manager, sql",
/home/droski/Desktop/School/Fall25/Capstone/data/INFORMATION-TECHNOLOGY/10641230.pdf,INFORMATION-TECHNOLOGY,9,0,"designed, java, javascript, linux",
/home/droski/Desktop/School/Fall25/Capstone/data/INFORMATION-TECHNOLOGY/29975124.pdf,INFORMATION-TECHNOLOGY,15,0,"communication, leadership, senior, sql",
/home/droski/Desktop/School/Fall25/Capstone/data/INFORMATION-TECHNOLOGY/33241454.pdf,INFORMATION-TECHNOLOGY,4,0,"communication, senior",
/home/droski/Desktop/School/Fall25/Capstone/data/INFORMATION-TECHNOLOGY/36856210.pdf,INFORMATION-TECHNOLOGY,5,0,"designed, linux, senior",
/home/droski/Desktop/School/Fall25/Capstone/data/INFORMATION-TECHNOLOGY/20879311.pdf,INFORMATION-TECHNOLOGY,15,0,"designed, expert, implemented, jira, lead, leadership, manager, senior, sql",
/home/droski/Desktop/School/Fall25/Capstone/data/INFORMATION-TECHNOLOGY/91697974.pdf,INFORMATION-TECHNOLOGY,12,0,"communication, leadership, problem solving, senior",
/home/droski/Desktop/School/Fall25/Capstone/data/INFORMATION-TECHNOLOGY/17641670.pdf,INFORMATION-TECHNOLOGY,11,0,"communication, delivered, designed, expert, lead, leadership, manager, teamwork",
/home/droski/Desktop/School/Fall25/Capstone/data/INFORMATION-TECHNOLOGY/52246737.pdf,INFORMATION-TECHNOLOGY,14,0,"implemented, lead, linux, manager, optimized, problem solving, senior, statistics",
/home/droski/Desktop/School/Fall25/Capstone/data/INFORMATION-TECHNOLOGY/13385306.pdf,INFORMATION-TECHNOLOGY,25,0,"lead, leadership, manager, sql, tableau",
/home/droski/Desktop/School/Fall25/Capstone/data/INFORMATION-TECHNOLOGY/51639418.pdf,INFORMATION-TECHNOLOGY,13,1,"communication, delivered, lead, leadership, linux, manager, senior, sql",hardworking
