filename,label,good_hits,bad_hits,good_terms_found,bad_terms_found
/home/droski/Desktop/School/Fall25/Capstone/data/CONSULTANT/43311839.pdf,CONSULTANT,50,0,"achieved, designed, expert, implemented, java, javascript, manager, scrum master, sql",
/home/droski/Desktop/School/Fall25/Capstone/data/CONSULTANT/32637306.pdf,CONSULTANT,15,0,"lead, leadership, manager, senior",
/home/droski/Desktop/School/Fall25/Capstone/data/CONSULTANT/49777184.pdf,CONSULTANT,9,0,"communication, designed, implemented, leadership, manager, optimized, senior",
/home/droski/Desktop/School/Fall25/Capstone/data/CONSULTANT/10984392.pdf,CONSULTANT,4,0,"achieved, manager, optimized, problem solving",
/home/droski/Desktop/School/Fall25/Capstone/data/CONSULTANT/22259768.pdf,CONSULTANT,8,0,"communication, designed, implemented, r",
/home/droski/Desktop/School/Fall25/Capstone/data/CONSULTANT/27788376.pdf,CONSULTANT,4,0,"implemented, manager",
/home/droski/Desktop/School/Fall25/Capstone/data/CONSULTANT/91116867.pdf,CONSULTANT,5,0,"5+ years, communication, manager, problem solving",
/home/droski/Desktop/School/Fall25/Capstone/data/CONSULTANT/78016758.pdf,CONSULTANT,11,0,"achieved, communication, delivered, designed, lead, problem solving",
/home/droski/Desktop/School/Fall25/Capstone/data/CONSULTANT/79570655.pdf,CONSULTANT,1,0,manager,
/home/droski/Desktop/School/Fall25/Capstone/data/CONSULTANT/34875813.pdf,CONSULTANT,23,0,"communication, designed, implemented, lead, leadership, manager, senior, statistics",
/home/droski/Desktop/School/Fall25/Capstone/data/CONSULTANT/63670997.pdf,CONSULTANT,9,0,"communication, implemented, leadership, manager",
/home/droski/Desktop/School/Fall25/Capstone/data/CONSULTANT/57601040.pdf,CONSULTANT,7,0,"delivered, expert, leadership, manager, optimized, senior",
/home/droski/Desktop/School/Fall25/Capstone/data/CONSULTANT/95429627.pdf,CONSULTANT,18,0,"designed, expert, javascript, manager, problem solving, python, sql",
/home/droski/Desktop/School/Fall25/Capstone/data/CONSULTANT/17983957.pdf,CONSULTANT,13,0,"communication, designed, implemented, lead, manager, senior, teamwork",
/home/droski/Desktop/School/Fall25/Capstone/data/CONSULTANT/18079050.pdf,CONSULTANT,1,0,senior,
/home/droski/Desktop/School/Fall25/Capstone/data/CONSULTANT/32433431.pdf,CONSULTANT,10,0,"achieved, communication, delivered, implemented, leadership, problem solving, senior",
/home/droski/Desktop/School/Fall25/Capstone/data/CONSULTANT/17307206.pdf,CONSULTANT,3,0,"communication, manager",
/home/droski/Desktop/School/Fall25/Capstone/data/CONSULTANT/12251115.pdf,CONSULTANT,3,0,manager,
/home/droski/Desktop/School/Fall25/Capstone/data/CONSULTANT/25258040.pdf,CONSULTANT,10,0,"communication, delivered, expert, leadership, senior",
/home/droski/Desktop/School/Fall25/Capstone/data/CONSULTANT/99714410.pdf,CONSULTANT,17,0,"achieved, delivered, designed, implemented, leadership, problem solving, senior",
/home/droski/Desktop/School/Fall25/Capstone/data/CONSULTANT/80527194.pdf,CONSULTANT,4,0,"adaptability, communication, r",
/home/droski/Desktop/School/Fall25/Capstone/data/CONSULTANT/88907739.pdf,CONSULTANT,12,0,"achieved, communication, delivered, designed, manager, senior, sql",
/home/droski/Desktop/School/Fall25/Capstone/data/CONSULTANT/30863060.pdf,CONSULTANT,52,0,"communication, designed, expert, implemented, java, javascript, senior, sql, tableau",
/home/droski/Desktop/School/Fall25/Capstone/data/CONSULTANT/39308779.pdf,CONSULTANT,5,2,"implemented, manager, senior",ms word
/home/droski/Desktop/School/Fall25/Capstone/data/CONSULTANT/65062795.pdf,CONSULTANT,12,0,"designed, implemented, java, manager, problem solving, senior, sql",
/home/droski/Desktop/School/Fall25/Capstone/data/CONSULTANT/10332998.pdf,CONSULTANT,6,0,"communication, designed, implemented, leadership, r",
/home/droski/Desktop/School/Fall25/Capstone/data/CONSULTANT/29076405.pdf,CONSULTANT,9,0,manager,
/home/droski/Desktop/School/Fall25/Capstone/data/CONSULTANT/56792999.pdf,CONSULTANT,8,0,"delivered, lead, manager, scrum master, senior",
/home/droski/Desktop/School/Fall25/Capstone/data/CONSULTANT/12374933.pdf,CONSULTANT,19,0,"implemented, jira, lead, linux, manager, sql, statistics",
/home/droski/Desktop/School/Fall25/Capstone/data/CONSULTANT/95350373.pdf,CONSULTANT,0,0,,
/home/droski/Desktop/School/Fall25/Capstone/data/CONSULTANT/91189201.pdf,CONSULTANT,8,0,"aws, azure, manager, sql, tableau",
/home/droski/Desktop/School/Fall25/Capstone/data/CONSULTANT/93459677.pdf,CONSULTANT,6,0,"implemented, lead, senior",
/home/droski/Desktop/School/Fall25/Capstone/data/CONSULTANT/39441617.pdf,CONSULTANT,21,0,"expert, javascript, lead, leadership, linux, manager, python, r, sql",
/home/droski/Desktop/School/Fall25/Capstone/data/CONSULTANT/48533663.pdf,CONSULTANT,9,0,"implemented, manager",
/home/droski/Desktop/School/Fall25/Capstone/data/CONSULTANT/20176584.pdf,CONSULTANT,22,0,"designed, implemented, leadership, manager, problem solving, r",
/home/droski/Desktop/School/Fall25/Capstone/data/CONSULTANT/11333660.pdf,CONSULTANT,6,0,"designed, implemented, leadership, problem solving",
/home/droski/Desktop/School/Fall25/Capstone/data/CONSULTANT/29647215.pdf,CONSULTANT,10,0,"lead, manager, senior, sql",
/home/droski/Desktop/School/Fall25/Capstone/data/CONSULTANT/15699744.pdf,CONSULTANT,7,0,"communication, implemented, manager, senior",
/home/droski/Desktop/School/Fall25/Capstone/data/CONSULTANT/14593060.pdf,CONSULTANT,14,0,"expert, linux, manager, senior, sql",
/home/droski/Desktop/School/Fall25/Capstone/data/CONSULTANT/20574232.pdf,CONSULTANT,7,0,"communication, senior, sql",
/home/droski/Desktop/School/Fall25/Capstone/data/CONSULTANT/17025292.pdf,CONSULTANT,1,0,expert,
/home/droski/Desktop/School/Fall25/Capstone/data/CONSULTANT/14517953.pdf,CONSULTANT,10,2,"designed, expert, implemented, manager",hardworking
/home/droski/Desktop/School/Fall25/Capstone/data/CONSULTANT/19161572.pdf,CONSULTANT,0,0,,
/home/droski/Desktop/School/Fall25/Capstone/data/CONSULTANT/38457612.pdf,CONSULTANT,6,0,"communication, implemented, manager",
/home/droski/Desktop/School/Fall25/Capstone/data/CONSULTANT/93349646.pdf,CONSULTANT,19,0,"aws, communication, implemented, linux, manager, pmp, senior, sql",
/home/droski/Desktop/School/Fall25/Capstone/data/CONSULTANT/51432451.pdf,CONSULTANT,12,0,"designed, implemented, leadership, linux, manager, sql",
/home/droski/Desktop/School/Fall25/Capstone/data/CONSULTANT/26919036.pdf,CONSULTANT,8,0,"delivered, implemented, lead, leadership, manager",
/home/droski/Desktop/School/Fall25/Capstone/data/CONSULTANT/57364820.pdf,CONSULTANT,16,0,"expert, java, lead, leadership, manager, pmp, scrum master, senior",
/home/droski/Desktop/School/Fall25/Capstone/data/CONSULTANT/92246939.pdf,CONSULTANT,9,0,"communication, expert, lead, leadership, senior",
/home/droski/Desktop/School/Fall25/Capstone/data/CONSULTANT/69181350.pdf,CONSULTANT,5,2,"delivered, designed, expert, implemented",ms word
/home/droski/Desktop/School/Fall25/Capstone/data/CONSULTANT/11415967.pdf,CONSULTANT,3,0,"lead, problem solving, r",
/home/droski/Desktop/School/Fall25/Capstone/data/CONSULTANT/13569152.pdf,CONSULTANT,10,0,"communication, designed, expert, implemented, leadership, manager, pmp",
/home/droski/Desktop/School/Fall25/Capstone/data/CONSULTANT/20314980.pdf,CONSULTANT,18,0,"designed, implemented, leadership, manager, senior, sql",
/home/droski/Desktop/School/Fall25/Capstone/data/CONSULTANT/22485475.pdf,CONSULTANT,4,0,"communication, designed, lead, manager",
/home/droski/Desktop/School/Fall25/Capstone/data/CONSULTANT/21568833.pdf,CONSULTANT,7,0,"implemented, senior, statistics",
/home/droski/Desktop/School/Fall25/Capstone/data/CONSULTANT/13215696.pdf,CONSULTANT,12,0,"achieved, communication, designed, expert, problem solving",
/home/droski/Desktop/School/Fall25/Capstone/data/CONSULTANT/29723311.pdf,CONSULTANT,6,0,"communication, manager, optimized",
/home/droski/Desktop/School/Fall25/Capstone/data/CONSULTANT/18856440.pdf,CONSULTANT,4,1,"communication, lead, leadership",entry-level
/home/droski/Desktop/School/Fall25/Capstone/data/CONSULTANT/30083884.pdf,CONSULTANT,6,0,"designed, leadership, manager",
/home/droski/Desktop/School/Fall25/Capstone/data/CONSULTANT/28243590.pdf,CONSULTANT,3,0,senior,
/home/droski/Desktop/School/Fall25/Capstone/data/CONSULTANT/15535920.pdf,CONSULTANT,14,0,"communication, expert, implemented, lead, leadership, manager, statistics",
/home/droski/Desktop/School/Fall25/Capstone/data/CONSULTANT/21156767.pdf,CONSULTANT,20,0,"achieved, azure, implemented, java, javascript, machine learning, optimized, python, sql",
/home/droski/Desktop/School/Fall25/Capstone/data/CONSULTANT/19936735.pdf,CONSULTANT,5,0,"achieved, manager",
/home/droski/Desktop/School/Fall25/Capstone/data/CONSULTANT/23302948.pdf,CONSULTANT,2,0,"lead, leadership",
/home/droski/Desktop/School/Fall25/Capstone/data/CONSULTANT/12955994.pdf,CONSULTANT,13,0,"communication, delivered, designed, expert, implemented, leadership, pmp, problem solving",
